m0,mult
17368.1862795067,14
17395.7154348717,14
17419.8052373407,14
17430.1380785801,14
17439.3923662573,14
17449.0725415425,14
17472.9368108405,14
17491.0530782591,14
17503.6783757278,14
17558.5681337101,9
17571.1003238399,9
17590.5139008946,9
17601.8775827516,9
17623.4834675835,9
17636.2062589722,9
17657.8519525848,9
17677.8633864888,9
17696.0315471823,9
17776.4040408605,10
17793.870452027,10
17813.8466413517,10
17828.1619298538,10
17842.4762294331,10
17861.03784086,10
17883.7445114509,10
17902.0790919215,10
17925.3154633314,10
17957.3042863288,10
17977.5389986315,1
18001.1108563972,7
18011.4592717223,7
18027.8011701942,7
18051.1102251608,7
18085.2248692362,7
18108.1951558152,7
18121.0937194235,7
18161.755998847,11
18183.02335877,11
18204.6407328757,11
18234.095714873,11
18259.1754835452,11
18283.3563432343,11
18311.329910578,11
18333.9484547766,11
18356.1973686801,11
18380.0790893187,11
18393.8878310801,11
18411.800867274,1
18459.8243668122,4
18477.6475164126,4
18504.8193973281,4
18530.5110777826,4
18591.7552237444,1
18615.7103896328,1
18630.9747972416,15
18644.6076181479,15
18669.6235683572,15
18690.9599209752,15
18708.3599327585,15
18723.2694165947,15
18742.1411176967,15
18774.4380870551,15
18790.4706578318,15
18813.5728465742,15
18838.9187028852,15
18857.4496687666,15
18874.1533362461,15
18900.8498089131,15
18932.0011008117,15
18983.9141076839,8
19013.5357867008,8
19049.4638586433,8
19068.7633288822,8
19090.8656716542,8
19112.6630960836,8
19132.4036943704,8
19156.8875904095,8
19169.9131845948,1
19196.845711855,1
19247.9094054372,2
19283.0096801831,2
19309.6349702589,3
19324.0993099583,3
19337.1244430103,3
19393.2063903634,9
19432.3584145173,9
19444.3091247671,9
19468.79644354,9
19499.6303780127,9
19533.2498359506,9
19558.6582285356,9
19582.4114214278,9
19612.8024230472,9
19633.558062582,1
19661.0751392616,2
19694.836957526,2
19730.9085745285,1
19783.9108811948,3
19824.9856725752,3
19852.1307952749,3
19879.4133928166,5
19899.3939395863,5
19919.8158119157,5
19937.1169692201,5
19951.8163536279,5
19967.4086716948,1
20018.9011282314,3
20035.3349307732,3
20085.4120881262,3
20105.8397760799,1
20164.0959768775,1
20187.598444932,3
20211.9209955064,3
20239.1803416149,3
20262.3998207819,7
20279.5231092086,7
20300.9345476822,7
20336.5111764727,7
20373.8461617018,7
20397.3128862305,7
20412.2182324616,7
20498.1071400357,5
20533.2832622104,5
20547.7488911443,5
20577.9360266342,5
20619.7010070068,5
20640.3948497593,1
20657.1820152325,1
20697.2045436596,1
20750.4271450945,1
20800.1858642672,1
20856.4425345551,1
20877.4756269408,1
20948.6134751952,11
20970.6315820736,11
21003.355932239,11
21053.7115856852,11
21082.9616664178,11
21111.6341007918,11
21181.9606161307,11
21208.4622116224,11
21249.6465009554,11
21272.120961379,11
21295.1127642225,11
21336.4861611057,1
21400.5492908515,2
21429.3188871138,2
21451.9191901455,1
21478.4424856969,4
21513.1596417424,4
21545.0097446613,4
21587.2110259809,4
21621.3150079722,1
21641.0825595502,1
21724.7771971897,6
21752.4128890574,6
21776.0216024214,6
21833.4801352916,6
21872.6766725479,6
21920.3442716952,6
22003.3162533514,1
22042.9651295808,1
22106.2839657929,1
22198.4281520883,10
22235.3163667256,10
22281.8227401439,10
22314.0034579744,10
22351.7918896998,10
22392.0300127576,10
22425.9133634103,10
22467.0588417384,10
22500.0311155388,10
22522.3042514853,10
22585.6137307407,2
22620.464366897,2
22741.2002510524,1
22814.1499607316,2
22852.9585694677,2
22909.2464421617,1
22999.6753019959,2
23045.3263637618,2
23187.2991980126,3
23223.5564463052,3
23263.8968780788,3
23288.419084508,1
23402.8351256714,10
23437.5859694693,10
23479.4791822641,10
23507.0254593341,10
23551.7912254198,10
23588.3808375931,10
23612.3336306885,10
23646.0388098594,10
23680.4820852671,10
23707.5221361564,10
23812.6564065242,2
23843.7515345148,2
23878.8906023498,1
23932.174127029,1
24012.7588810556,1
24042.2796458697,1
24093.0500664866,1
24180.2412001561,1
24233.8781512108,2
24267.9088295615,2
24305.1919010942,1
24422.8653572943,1
24590.9800289205,1
24658.4481454158,1
24886.0333100875,2
24925.2106666761,2
24956.4704909383,1
25200.4271662275,1
25371.886654129,7
25409.1027311429,7
25487.7150826002,7
25544.8102351713,7
25583.4168575858,7
25639.254508924,7
25699.9636550368,7
25838.8822207639,5
25892.5458893988,5
25926.9009358604,5
25951.1507162275,5
25976.3451246999,5
26006.7618141418,1
26147.3542334574,1
26325.9296462053,1
26541.8437557274,1
26664.9124476183,1
26755.992671676,1
26804.250067883,3
26838.6775765257,3
26864.3048020008,3
26948.9671003942,2
27000.2740014165,2
27114.1433197342,1
27519.820969043,1
27577.1389099421,1
27700.2128941188,1
27972.9412967373,1
28101.7938476721,3
28174.2077683086,3
28304.6595258184,3
28512.2641455816,2
28596.7687449107,2
28732.4786662151,1
28891.3573627143,4
28976.5462918041,4
29089.7777690355,4
29181.7253827475,4
29665.2714845132,1
